Date,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,TSLA,TSLA,TSLA,TSLA,TSLA,INFY,INFY,INFY,INFY,INFY,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
2024-03-28,170.4505615234375,171.19605909940955,169.4863834451387,170.7189448975998,65672700.0,AAPL,,,,,,,,,,,,,,,
2024-04-01,169.00929260253906,170.22197004043582,168.46259127116116,170.16233265286536,46240500.0,AAPL,,,,,,,,,,,,,,,
2024-04-02,167.826416015625,168.32341441545842,167.2200773611407,168.06498070773253,49329500.0,AAPL,,,,,,,,,,,,,,,
2024-04-03,168.63157653808594,169.6553921834382,167.56800768828836,167.77673855420844,47691700.0,AAPL,,,,,,,,,,,,,,,
2024-04-04,167.80657958984375,170.8879611669358,167.80657958984375,169.26774121531477,53704400.0,AAPL,,,,,,,,,,,,,,,
2024-04-05,168.56199645996094,169.36713152382467,167.9357735582051,168.5719309687928,42055200.0,AAPL,,,,,,,,,,,,,,,
2024-04-08,167.4387664794922,168.18426411757292,167.23003563445502,168.01528647300387,37425500.0,AAPL,,,,,,,,,,,,,,,
2024-04-09,168.6514434814453,169.05898582949538,167.33937552823474,167.68726532493085,42451200.0,AAPL,,,,,,,,,,,,,,,
2024-04-10,166.7727813720703,168.07491474927153,166.10680533820357,167.7866623517303,49709300.0,AAPL,,,,,,,,,,,,,,,
2024-04-11,173.9892120361328,174.4067040844594,167.1505236254001,167.3294357885208,91070300.0,AAPL,,,,,,,,,,,,,,,
2024-04-12,175.4901580810547,177.28929006742356,173.16420894399843,173.21389665591335,101593300.0,AAPL,,,,,,,,,,,,,,,
2024-04-15,171.65330505371094,175.56965476374435,171.46444324020368,174.3072746159751,73531800.0,AAPL,,,,,,,,,,,,,,,
2024-04-16,168.36318969726562,172.71688554496447,167.2598525976239,170.71895735574867,73711200.0,AAPL,,,,,,,,,,,,,,,
2024-04-17,166.99147033691406,169.62555591523414,166.99147033691406,168.59180586766368,50901200.0,AAPL,,,,,,,,,,,,,,,
2024-04-18,166.03721618652344,167.62761710838,165.55016746918514,167.02127846323074,43122900.0,AAPL,,,,,,,,,,,,,,,
2024-04-19,164.0094757080078,165.40106519259456,163.0950004513954,165.21221853676252,67772100.0,AAPL,,,,,,,,,,,,,,,
2024-04-22,164.8444366455078,166.2559103754066,163.78086788564391,164.52636553527142,48116400.0,AAPL,,,,,,,,,,,,,,,
2024-04-23,165.89805603027344,166.04716464714997,163.9299466584378,164.35737315952596,49537800.0,AAPL,,,,,,,,,,,,,,,
2024-04-24,168.00535583496094,168.2836737462142,165.21222704669103,165.540232667877,48251800.0,AAPL,,,,,,,,,,,,,,,
2024-04-25,168.87013244628906,169.58581142644354,167.14057238305094,168.51229295621184,50558300.0,AAPL,,,,,,,,,,,,,,,
2024-04-26,168.28367614746094,170.31142312512412,168.16438620722982,168.8601961624801,44838400.0,AAPL,,,,,,,,,,,,,,,
2024-04-29,172.4584503173828,174.97326108846298,172.06085765153782,172.3292258757486,68169400.0,AAPL,,,,,,,,,,,,,,,
2024-04-30,169.30747985839844,173.9395086711804,168.9794590883409,172.28947031289857,65934800.0,AAPL,,,,,,,,,,,,,,,
2024-05-01,168.28367614746094,171.6732091751753,168.0948143120181,168.56199406268553,50383100.0,AAPL,,,,,,,,,,,,,,,
2024-05-02,171.9912872314453,172.37894542666191,169.8641344122997,171.47440458209337,94214900.0,AAPL,,,,,,,,,,,,,,,
2024-05-03,182.27914428710938,185.87740797297917,181.56346535319665,185.52950301417593,163224100.0,AAPL,,,,,,,,,,,,,,,
2024-05-06,180.61915588378906,183.09419808110667,179.33689158431346,181.2553131962835,78569700.0,AAPL,,,,,,,,,,,,,,,
2024-05-07,181.30502319335938,183.79001537072006,180.23151991986552,182.34872294128857,77305800.0,AAPL,,,,,,,,,,,,,,,
2024-05-08,181.6429901123047,181.97101089337855,180.36072568018065,181.75233037266264,45057100.0,AAPL,,,,,,,,,,,,,,,
2024-05-09,183.46202087402344,183.55147695770702,181.0167817496789,181.46407733528633,48983000.0,AAPL,,,,,,,,,,,,,,,
2024-05-10,182.1979217529297,184.22841905381327,181.28220609270682,184.039301056681,50759500.0,AAPL,,,,,,,,,,,,,,,
2024-05-13,185.4128875732422,186.22907786103977,183.76061103045285,184.57680131825043,72044800.0,AAPL,,,,,,,,,,,,,,,
2024-05-14,186.55751037597656,187.4234708736874,185.42281765723527,186.63713980034996,52393600.0,AAPL,,,,,,,,,,,,,,,
2024-05-15,188.8368682861328,189.76253191302303,186.49780129168897,187.03529613574696,70400000.0,AAPL,,,,,,,,,,,,,,,
2024-05-16,188.95631408691406,190.21045865928463,188.7771592552961,189.58338637309936,52845200.0,AAPL,,,,,,,,,,,,,,,
2024-05-17,188.98617553710938,189.9218023921439,188.29938496531759,188.62785068172937,41282900.0,AAPL,,,,,,,,,,,,,,,
2024-05-20,190.15072631835938,191.02663488992152,188.1301769262196,188.44869465688268,44361300.0,AAPL,,,,,,,,,,,,,,,
2024-05-21,191.4546356201172,191.83285642957057,190.03128423275254,190.20049107683238,42309400.0,AAPL,,,,,,,,,,,,,,,
2024-05-22,190.01138305664062,191.92245910983817,189.38432593982932,191.37501623979523,34648500.0,AAPL,,,,,,,,,,,,,,,
2024-05-23,186.01010131835938,190.11091836221462,185.76126503778056,190.09100720719516,51005900.0,AAPL,,,,,,,,,,,,,,,
2024-05-24,189.0956573486328,189.6928704821682,187.16468542966413,187.94106857836448,36294600.0,AAPL,,,,,,,,,,,,,,,
2023-05-30,,,,,,TSLA,201.16000366210938,204.47999572753906,197.52999877929688,200.10000610351562,128818700.0,,,,,,,,,,
2023-05-31,,,,,,TSLA,203.92999267578125,203.9499969482422,195.1199951171875,199.77999877929688,150711700.0,,,,,,,,,,
2023-06-01,,,,,,TSLA,207.52000427246094,209.8000030517578,199.3699951171875,202.58999633789062,148029900.0,,,,,,,,,,
2023-06-02,,,,,,TSLA,213.97000122070312,217.25,209.75,210.14999389648438,164129000.0,,,,,,,,,,
2023-06-05,,,,,,TSLA,217.61000061035156,221.2899932861328,214.52000427246094,217.8000030517578,151143100.0,,,,,,,,,,
2023-06-06,,,,,,TSLA,221.30999755859375,221.91000366210938,212.52999877929688,216.13999938964844,146911600.0,,,,,,,,,,
2023-06-07,,,,,,TSLA,224.57000732421875,230.8300018310547,223.1999969482422,228.0,185710800.0,,,,,,,,,,
2023-06-08,,,,,,TSLA,234.86000061035156,235.22999572753906,223.00999450683594,224.22000122070312,164489700.0,,,,,,,,,,
2023-06-09,,,,,,TSLA,244.39999389648438,252.4199981689453,242.02000427246094,249.07000732421875,199882300.0,,,,,,,,,,
2023-06-12,,,,,,TSLA,249.8300018310547,250.97000122070312,244.58999633789062,247.94000244140625,150337900.0,,,,,,,,,,
2023-06-13,,,,,,TSLA,258.7099914550781,259.67999267578125,251.33999633789062,253.50999450683594,162384300.0,,,,,,,,,,
2023-06-14,,,,,,TSLA,256.7900085449219,261.57000732421875,250.5,260.1700134277344,170575500.0,,,,,,,,,,
2023-06-15,,,,,,TSLA,255.89999389648438,258.95001220703125,247.2899932861328,248.39999389648438,160171200.0,,,,,,,,,,
2023-06-16,,,,,,TSLA,260.5400085449219,263.6000061035156,257.2099914550781,258.9200134277344,167563700.0,,,,,,,,,,
2023-06-20,,,,,,TSLA,274.45001220703125,274.75,261.1199951171875,261.5,165611200.0,,,,,,,,,,
2023-06-21,,,,,,TSLA,259.4599914550781,276.989990234375,257.7799987792969,275.1300048828125,211797100.0,,,,,,,,,,
2023-06-22,,,,,,TSLA,264.6099853515625,265.0,248.25,250.77000427246094,166875900.0,,,,,,,,,,
2023-06-23,,,,,,TSLA,256.6000061035156,262.45001220703125,252.8000030517578,259.2900085449219,176584100.0,,,,,,,,,,
2023-06-26,,,,,,TSLA,241.0500030517578,258.3699951171875,240.6999969482422,250.07000732421875,179990600.0,,,,,,,,,,
2023-06-27,,,,,,TSLA,250.2100067138672,250.38999938964844,240.85000610351562,243.24000549316406,164968200.0,,,,,,,,,,
2023-06-28,,,,,,TSLA,256.239990234375,259.8800048828125,248.88999938964844,249.6999969482422,159770800.0,,,,,,,,,,
2023-06-29,,,,,,TSLA,257.5,260.739990234375,253.61000061035156,258.0299987792969,131283400.0,,,,,,,,,,
2023-06-30,,,,,,TSLA,261.7699890136719,264.45001220703125,259.8900146484375,260.6000061035156,112267600.0,,,,,,,,,,
2023-07-03,,,,,,TSLA,279.82000732421875,284.25,275.1099853515625,276.489990234375,119685900.0,,,,,,,,,,
2023-07-05,,,,,,TSLA,282.4800109863281,283.8500061035156,277.6000061035156,278.82000732421875,131530900.0,,,,,,,,,,
2023-07-06,,,,,,TSLA,276.5400085449219,279.9700012207031,272.8800048828125,278.0899963378906,120332100.0,,,,,,,,,,
2023-07-07,,,,,,TSLA,274.42999267578125,280.7799987792969,273.7699890136719,278.42999267578125,113602000.0,,,,,,,,,,
2023-07-10,,,,,,TSLA,269.6099853515625,277.5199890136719,265.1000061035156,276.4700012207031,119425400.0,,,,,,,,,,
2023-07-11,,,,,,TSLA,269.7900085449219,270.8999938964844,266.3699951171875,268.6499938964844,91972400.0,,,,,,,,,,
2023-07-12,,,,,,TSLA,271.989990234375,276.5199890136719,271.4599914550781,276.3299865722656,95672100.0,,,,,,,,,,
2023-07-13,,,,,,TSLA,277.8999938964844,279.45001220703125,270.6000061035156,274.5899963378906,112681500.0,,,,,,,,,,
2023-07-14,,,,,,TSLA,281.3800048828125,285.29998779296875,276.30999755859375,277.010009765625,119771100.0,,,,,,,,,,
2023-07-17,,,,,,TSLA,290.3800048828125,292.2300109863281,283.57000732421875,286.6300048828125,131569600.0,,,,,,,,,,
2023-07-18,,,,,,TSLA,293.3399963378906,295.260009765625,286.010009765625,290.1499938964844,112434700.0,,,,,,,,,,
2023-07-19,,,,,,TSLA,291.260009765625,299.2900085449219,289.5199890136719,296.0400085449219,142355400.0,,,,,,,,,,
2023-07-20,,,,,,TSLA,262.8999938964844,280.92999267578125,261.20001220703125,279.55999755859375,175158300.0,,,,,,,,,,
2023-07-21,,,,,,TSLA,260.0199890136719,268.0,255.8000030517578,268.0,161050100.0,,,,,,,,,,
2023-07-24,,,,,,TSLA,269.05999755859375,269.8500061035156,254.1199951171875,255.85000610351562,136508500.0,,,,,,,,,,
2023-07-25,,,,,,TSLA,265.2799987792969,272.8999938964844,265.0,272.3800048828125,112757300.0,,,,,,,,,,
2023-07-26,,,,,,TSLA,264.3500061035156,268.0400085449219,261.75,263.25,95856200.0,,,,,,,,,,
2023-07-27,,,,,,TSLA,255.7100067138672,269.1300048828125,255.3000030517578,268.30999755859375,103697300.0,,,,,,,,,,
2023-07-28,,,,,,TSLA,266.44000244140625,267.25,258.2300109863281,259.8599853515625,111446000.0,,,,,,,,,,
2023-07-31,,,,,,TSLA,267.42999267578125,269.0799865722656,263.7799987792969,267.4800109863281,84582200.0,,,,,,,,,,
2023-08-01,,,,,,TSLA,261.07000732421875,266.4700012207031,260.25,266.260009765625,83166000.0,,,,,,,,,,
2023-08-02,,,,,,TSLA,254.11000061035156,259.5199890136719,250.49000549316406,255.57000732421875,101752900.0,,,,,,,,,,
2023-08-03,,,,,,TSLA,259.32000732421875,260.489990234375,252.0,252.0399932861328,97569100.0,,,,,,,,,,
2023-08-04,,,,,,TSLA,253.86000061035156,264.7699890136719,253.11000061035156,260.9700012207031,99242600.0,,,,,,,,,,
2023-08-07,,,,,,TSLA,251.4499969482422,253.64999389648438,242.75999450683594,251.4499969482422,111097900.0,,,,,,,,,,
2023-08-08,,,,,,TSLA,249.6999969482422,250.9199981689453,245.00999450683594,247.4499969482422,96642200.0,,,,,,,,,,
2023-08-09,,,,,,TSLA,242.19000244140625,251.10000610351562,241.89999389648438,250.8699951171875,101596300.0,,,,,,,,,,
2023-08-10,,,,,,TSLA,245.33999633789062,251.8000030517578,243.0,245.39999389648438,109498600.0,,,,,,,,,,
2023-08-11,,,,,,TSLA,242.64999389648438,243.7899932861328,238.02000427246094,241.77000427246094,98866600.0,,,,,,,,,,
2023-08-14,,,,,,TSLA,239.75999450683594,240.66000366210938,233.75,235.6999969482422,98595300.0,,,,,,,,,,
2023-08-15,,,,,,TSLA,232.9600067138672,240.5,232.61000061035156,238.72999572753906,88197600.0,,,,,,,,,,
2023-08-16,,,,,,TSLA,225.60000610351562,233.97000122070312,225.3800048828125,228.02000427246094,112484500.0,,,,,,,,,,
2023-08-17,,,,,,TSLA,219.22000122070312,226.74000549316406,218.8300018310547,226.05999755859375,120718400.0,,,,,,,,,,
2023-08-18,,,,,,TSLA,215.49000549316406,217.5800018310547,212.36000061035156,214.1199951171875,135813700.0,,,,,,,,,,
2023-08-21,,,,,,TSLA,231.27999877929688,232.1300048828125,220.5800018310547,221.5500030517578,135702700.0,,,,,,,,,,
2023-08-22,,,,,,TSLA,233.19000244140625,240.82000732421875,229.5500030517578,240.25,130597900.0,,,,,,,,,,
2023-08-23,,,,,,TSLA,236.86000061035156,238.97999572753906,229.2899932861328,229.33999633789062,101077600.0,,,,,,,,,,
2023-08-24,,,,,,TSLA,230.0399932861328,238.9199981689453,228.17999267578125,238.66000366210938,99777400.0,,,,,,,,,,
2023-08-25,,,,,,TSLA,238.58999633789062,239.0,230.35000610351562,231.30999755859375,106612200.0,,,,,,,,,,
2023-08-28,,,,,,TSLA,238.82000732421875,244.3800048828125,235.35000610351562,242.5800018310547,107673700.0,,,,,,,,,,
2023-08-29,,,,,,TSLA,257.17999267578125,257.4800109863281,237.77000427246094,238.5800018310547,134047600.0,,,,,,,,,,
2023-08-30,,,,,,TSLA,256.8999938964844,260.510009765625,250.58999633789062,254.1999969482422,121988400.0,,,,,,,,,,
2023-08-31,,,,,,TSLA,258.0799865722656,261.17999267578125,255.0500030517578,255.97999572753906,108861700.0,,,,,,,,,,
2023-09-01,,,,,,TSLA,245.00999450683594,259.0799865722656,242.00999450683594,257.260009765625,132272500.0,,,,,,,,,,
2023-09-05,,,,,,TSLA,256.489990234375,258.0,244.86000061035156,245.0,129469600.0,,,,,,,,,,
2023-09-06,,,,,,TSLA,251.9199981689453,255.38999938964844,245.05999755859375,255.13999938964844,116959800.0,,,,,,,,,,
2023-09-07,,,,,,TSLA,251.49000549316406,252.80999755859375,243.27000427246094,245.07000732421875,115312900.0,,,,,,,,,,
2023-09-08,,,,,,TSLA,248.5,256.5199890136719,246.6699981689453,251.22000122070312,118367700.0,,,,,,,,,,
2023-09-11,,,,,,TSLA,273.5799865722656,274.8500061035156,260.6099853515625,264.2699890136719,174667900.0,,,,,,,,,,
2023-09-12,,,,,,TSLA,267.4800109863281,278.3900146484375,266.6000061035156,270.760009765625,135999900.0,,,,,,,,,,
2023-09-13,,,,,,TSLA,271.29998779296875,274.9800109863281,268.1000061035156,270.07000732421875,111673700.0,,,,,,,,,,
2023-09-14,,,,,,TSLA,276.0400085449219,276.7099914550781,270.4200134277344,271.32000732421875,107709800.0,,,,,,,,,,
2023-09-15,,,,,,TSLA,274.3900146484375,278.9800109863281,271.0,277.54998779296875,133422800.0,,,,,,,,,,
2023-09-18,,,,,,TSLA,265.2799987792969,271.44000244140625,263.760009765625,271.1600036621094,101543300.0,,,,,,,,,,
2023-09-19,,,,,,TSLA,266.5,267.8500061035156,261.20001220703125,264.3500061035156,103704000.0,,,,,,,,,,
2023-09-20,,,,,,TSLA,262.5899963378906,273.92999267578125,262.4599914550781,267.0400085449219,122514600.0,,,,,,,,,,
2023-09-21,,,,,,TSLA,255.6999969482422,260.8599853515625,254.2100067138672,257.8500061035156,119531000.0,,,,,,,,,,
2023-09-22,,,,,,TSLA,244.8800048828125,257.7900085449219,244.47999572753906,257.3999938964844,127524100.0,,,,,,,,,,
2023-09-25,,,,,,TSLA,246.99000549316406,247.10000610351562,238.30999755859375,243.3800048828125,104636600.0,,,,,,,,,,
2023-09-26,,,,,,TSLA,244.1199951171875,249.5500030517578,241.66000366210938,242.97999572753906,101993600.0,,,,,,,,,,
2023-09-27,,,,,,TSLA,240.5,245.3300018310547,234.5800018310547,244.25999450683594,136597200.0,,,,,,,,,,
2023-09-28,,,,,,TSLA,246.3800048828125,247.5500030517578,238.64999389648438,240.02000427246094,117058900.0,,,,,,,,,,
2023-09-29,,,,,,TSLA,250.22000122070312,254.77000427246094,246.35000610351562,250.0,128346200.0,,,,,,,,,,
2023-10-02,,,,,,TSLA,251.60000610351562,254.27999877929688,242.6199951171875,244.80999755859375,123810400.0,,,,,,,,,,
2023-10-03,,,,,,TSLA,246.52999877929688,250.02000427246094,244.4499969482422,248.61000061035156,101985300.0,,,,,,,,,,
2023-10-04,,,,,,TSLA,261.1600036621094,261.8599853515625,247.60000610351562,248.13999938964844,129721600.0,,,,,,,,,,
2023-10-05,,,,,,TSLA,260.04998779296875,263.6000061035156,256.25,260.0,119159200.0,,,,,,,,,,
2023-10-06,,,,,,TSLA,260.5299987792969,261.6499938964844,250.64999389648438,253.97999572753906,117947000.0,,,,,,,,,,
2023-10-09,,,,,,TSLA,259.6700134277344,261.3599853515625,252.0500030517578,255.30999755859375,101377900.0,,,,,,,,,,
2023-10-10,,,,,,TSLA,263.6199951171875,268.94000244140625,257.6499938964844,257.75,122656000.0,,,,,,,,,,
2023-10-11,,,,,,TSLA,262.989990234375,268.6000061035156,260.8999938964844,266.20001220703125,103706300.0,,,,,,,,,,
2023-10-12,,,,,,TSLA,258.8699951171875,265.4100036621094,256.6300048828125,262.9200134277344,111508100.0,,,,,,,,,,
2023-10-13,,,,,,TSLA,251.1199951171875,259.6000061035156,250.22000122070312,258.8999938964844,102073800.0,,,,,,,,,,
2023-10-16,,,,,,TSLA,253.9199981689453,255.39999389648438,248.47999572753906,250.0500030517578,88917200.0,,,,,,,,,,
2023-10-17,,,,,,TSLA,254.85000610351562,257.17999267578125,247.0800018310547,250.10000610351562,93562900.0,,,,,,,,,,
2023-10-18,,,,,,TSLA,242.67999267578125,254.6300048828125,242.0800018310547,252.6999969482422,125147800.0,,,,,,,,,,
2023-10-19,,,,,,TSLA,220.11000061035156,230.61000061035156,216.77999877929688,225.9499969482422,170772700.0,,,,,,,,,,
2023-10-20,,,,,,TSLA,211.99000549316406,218.86000061035156,210.4199981689453,217.00999450683594,137734000.0,,,,,,,,,,
2023-10-23,,,,,,TSLA,212.0800018310547,216.97999572753906,202.50999450683594,210.0,150683400.0,,,,,,,,,,
2023-10-24,,,,,,TSLA,216.52000427246094,222.0500030517578,214.11000061035156,216.5,118231100.0,,,,,,,,,,
2023-10-25,,,,,,TSLA,212.4199981689453,220.10000610351562,212.1999969482422,215.8800048828125,107065100.0,,,,,,,,,,
2023-10-26,,,,,,TSLA,205.75999450683594,214.8000030517578,204.8800048828125,211.32000732421875,115112600.0,,,,,,,,,,
2023-10-27,,,,,,TSLA,207.3000030517578,212.41000366210938,205.77000427246094,210.60000610351562,94881200.0,,,,,,,,,,
2023-10-30,,,,,,TSLA,197.36000061035156,210.8800048828125,194.6699981689453,209.27999877929688,136448200.0,,,,,,,,,,
2023-10-31,,,,,,TSLA,200.83999633789062,202.8000030517578,194.07000732421875,196.1199951171875,118068300.0,,,,,,,,,,
2023-11-01,,,,,,TSLA,205.66000366210938,205.99000549316406,197.85000610351562,204.0399932861328,121661700.0,,,,,,,,,,
2023-11-02,,,,,,TSLA,218.50999450683594,219.1999969482422,211.4499969482422,212.97000122070312,125987600.0,,,,,,,,,,
2023-11-03,,,,,,TSLA,219.9600067138672,226.3699951171875,218.39999389648438,221.14999389648438,119281000.0,,,,,,,,,,
2023-11-06,,,,,,TSLA,219.27000427246094,226.32000732421875,215.0,223.97999572753906,117335800.0,,,,,,,,,,
2023-11-07,,,,,,TSLA,222.17999267578125,223.1199951171875,215.72000122070312,219.97999572753906,116900100.0,,,,,,,,,,
2023-11-08,,,,,,TSLA,222.11000061035156,224.14999389648438,217.63999938964844,223.14999389648438,106584800.0,,,,,,,,,,
2023-11-09,,,,,,TSLA,209.97999572753906,220.8000030517578,206.67999267578125,219.75,142110500.0,,,,,,,,,,
2023-11-10,,,,,,TSLA,214.64999389648438,215.3800048828125,205.69000244140625,210.02999877929688,130994000.0,,,,,,,,,,
2023-11-13,,,,,,TSLA,223.7100067138672,225.39999389648438,211.61000061035156,215.60000610351562,140447600.0,,,,,,,,,,
2023-11-14,,,,,,TSLA,237.41000366210938,238.13999938964844,230.72000122070312,235.02999877929688,149771600.0,,,,,,,,,,
2023-11-15,,,,,,TSLA,242.83999633789062,246.6999969482422,236.4499969482422,239.2899932861328,150354000.0,,,,,,,,,,
2023-11-16,,,,,,TSLA,233.58999633789062,240.8800048828125,230.9600067138672,239.49000549316406,136816800.0,,,,,,,,,,
2023-11-17,,,,,,TSLA,234.3000030517578,237.38999938964844,226.5399932861328,232.0,142532800.0,,,,,,,,,,
2023-11-20,,,,,,TSLA,235.60000610351562,237.10000610351562,231.02000427246094,234.0399932861328,116320100.0,,,,,,,,,,
2023-11-21,,,,,,TSLA,241.1999969482422,243.6199951171875,233.33999633789062,235.0399932861328,122288000.0,,,,,,,,,,
2023-11-22,,,,,,TSLA,234.2100067138672,244.00999450683594,231.39999389648438,242.0399932861328,117950600.0,,,,,,,,,,
2023-11-24,,,,,,TSLA,235.4499969482422,238.75,232.3300018310547,233.75,65125200.0,,,,,,,,,,
2023-11-27,,,,,,TSLA,236.0800018310547,238.3300018310547,232.10000610351562,236.88999938964844,112031800.0,,,,,,,,,,
2023-11-28,,,,,,TSLA,246.72000122070312,247.0,234.00999450683594,236.67999267578125,148549900.0,,,,,,,,,,
2023-11-29,,,,,,TSLA,244.13999938964844,252.75,242.75999450683594,249.2100067138672,135401300.0,,,,,,,,,,
2023-11-30,,,,,,TSLA,240.0800018310547,245.22000122070312,236.91000366210938,245.13999938964844,132353200.0,,,,,,,,,,
2023-12-01,,,,,,TSLA,238.8300018310547,240.19000244140625,231.89999389648438,233.13999938964844,121173500.0,,,,,,,,,,
2023-12-04,,,,,,TSLA,235.5800018310547,239.3699951171875,233.2899932861328,235.75,104099800.0,,,,,,,,,,
2023-12-05,,,,,,TSLA,238.72000122070312,246.66000366210938,233.6999969482422,233.8699951171875,137971100.0,,,,,,,,,,
2023-12-06,,,,,,TSLA,239.3699951171875,246.57000732421875,239.1699981689453,242.9199981689453,126436200.0,,,,,,,,,,
2023-12-07,,,,,,TSLA,242.63999938964844,244.0800018310547,236.97999572753906,241.5500030517578,107142300.0,,,,,,,,,,
2023-12-08,,,,,,TSLA,243.83999633789062,245.27000427246094,239.27000427246094,240.27000427246094,102980100.0,,,,,,,,,,
2023-12-11,,,,,,TSLA,239.74000549316406,243.44000244140625,237.4499969482422,242.74000549316406,97913900.0,,,,,,,,,,
2023-12-12,,,,,,TSLA,237.00999450683594,238.99000549316406,233.8699951171875,238.5500030517578,95328300.0,,,,,,,,,,
2023-12-13,,,,,,TSLA,239.2899932861328,240.3000030517578,228.1999969482422,234.19000244140625,146286300.0,,,,,,,,,,
2023-12-14,,,,,,TSLA,251.0500030517578,253.8800048828125,240.7899932861328,241.22000122070312,160829200.0,,,,,,,,,,
2023-12-15,,,,,,TSLA,253.5,254.1300048828125,248.3000030517578,251.2100067138672,135720800.0,,,,,,,,,,
2023-12-18,,,,,,TSLA,252.0800018310547,258.739990234375,251.36000061035156,253.77999877929688,116416500.0,,,,,,,,,,
2023-12-19,,,,,,TSLA,257.2200012207031,258.3399963378906,253.00999450683594,253.47999572753906,106737400.0,,,,,,,,,,
2023-12-20,,,,,,TSLA,247.13999938964844,259.8399963378906,247.0,256.4100036621094,125097000.0,,,,,,,,,,
2023-12-21,,,,,,TSLA,254.5,254.8000030517578,248.5500030517578,251.89999389648438,109594200.0,,,,,,,,,,
2023-12-22,,,,,,TSLA,252.5399932861328,258.2200012207031,251.3699951171875,256.760009765625,93249800.0,,,,,,,,,,
2023-12-26,,,,,,TSLA,256.6099853515625,257.9700012207031,252.91000366210938,254.49000549316406,86892400.0,,,,,,,,,,
2023-12-27,,,,,,TSLA,261.44000244140625,263.3399963378906,257.5199890136719,258.3500061035156,106494400.0,,,,,,,,,,
2023-12-28,,,,,,TSLA,253.17999267578125,265.1300048828125,252.7100067138672,263.6600036621094,113619900.0,,,,,,,,,,
2023-12-29,,,,,,TSLA,248.47999572753906,255.19000244140625,247.42999267578125,255.10000610351562,100615300.0,,,,,,,,,,
2024-01-02,,,,,,TSLA,248.4199981689453,251.25,244.41000366210938,250.0800018310547,104654200.0,,,,,,,,,,
2024-01-03,,,,,,TSLA,238.4499969482422,245.67999267578125,236.32000732421875,244.97999572753906,121082600.0,,,,,,,,,,
2024-01-04,,,,,,TSLA,237.92999267578125,242.6999969482422,237.72999572753906,239.25,102629300.0,,,,,,,,,,
2024-01-05,,,,,,TSLA,237.49000549316406,240.1199951171875,234.89999389648438,236.86000061035156,92379400.0,,,,,,,,,,
2024-01-08,,,,,,TSLA,240.4499969482422,241.25,235.3000030517578,236.13999938964844,85166600.0,,,,,,,,,,
2024-01-09,,,,,,TSLA,234.9600067138672,238.9600067138672,232.0399932861328,238.11000061035156,96705700.0,,,,,,,,,,
2024-01-10,,,,,,TSLA,233.94000244140625,235.5,231.2899932861328,235.10000610351562,91628500.0,,,,,,,,,,
2024-01-11,,,,,,TSLA,227.22000122070312,230.92999267578125,225.3699951171875,230.57000732421875,105873600.0,,,,,,,,,,
2024-01-12,,,,,,TSLA,218.88999938964844,225.33999633789062,217.14999389648438,220.0800018310547,122889000.0,,,,,,,,,,
2024-01-16,,,,,,TSLA,219.91000366210938,223.49000549316406,212.17999267578125,215.10000610351562,115355000.0,,,,,,,,,,
2024-01-17,,,,,,TSLA,215.5500030517578,215.6699981689453,212.00999450683594,214.86000061035156,103164400.0,,,,,,,,,,
2024-01-18,,,,,,TSLA,211.8800048828125,217.4499969482422,208.74000549316406,216.8800048828125,108595400.0,,,,,,,,,,
2024-01-19,,,,,,TSLA,212.19000244140625,213.19000244140625,207.55999755859375,209.99000549316406,102095800.0,,,,,,,,,,
2024-01-22,,,,,,TSLA,208.8000030517578,217.8000030517578,206.27000427246094,212.25999450683594,117952500.0,,,,,,,,,,
2024-01-23,,,,,,TSLA,209.13999938964844,215.64999389648438,207.75,211.3000030517578,106605900.0,,,,,,,,,,
2024-01-24,,,,,,TSLA,207.8300018310547,212.72999572753906,206.77000427246094,211.8800048828125,123369900.0,,,,,,,,,,
2024-01-25,,,,,,TSLA,182.6300048828125,193.0,180.05999755859375,189.6999969482422,198076800.0,,,,,,,,,,
2024-01-26,,,,,,TSLA,183.25,186.77999877929688,182.10000610351562,185.5,107343200.0,,,,,,,,,,
2024-01-29,,,,,,TSLA,190.92999267578125,191.47999572753906,183.6699981689453,185.6300048828125,125013100.0,,,,,,,,,,
2024-01-30,,,,,,TSLA,191.58999633789062,196.36000061035156,190.61000061035156,195.3300018310547,109982300.0,,,,,,,,,,
2024-01-31,,,,,,TSLA,187.2899932861328,193.97000122070312,185.85000610351562,187.0,103221400.0,,,,,,,,,,
2024-02-01,,,,,,TSLA,188.86000061035156,189.8800048828125,184.27999877929688,188.5,91843300.0,,,,,,,,,,
2024-02-02,,,,,,TSLA,187.91000366210938,188.69000244140625,182.0,185.0399932861328,110505100.0,,,,,,,,,,
2024-02-05,,,,,,TSLA,181.05999755859375,184.67999267578125,175.00999450683594,184.25999450683594,134294400.0,,,,,,,,,,
2024-02-06,,,,,,TSLA,185.10000610351562,186.49000549316406,177.11000061035156,177.2100067138672,122676000.0,,,,,,,,,,
2024-02-07,,,,,,TSLA,187.5800018310547,189.7899932861328,182.67999267578125,188.17999267578125,111535200.0,,,,,,,,,,
